,volume
2018-07-06,1090967.0
2018-07-09,1079201.0
2018-07-10,1066704.0
2018-07-11,1662633.0
2018-07-12,2207431.0
2018-07-13,1631857.0
2018-07-16,1339237.0
2018-07-17,2008133.0
2018-07-18,1947397.0
2018-07-19,1916892.0
2018-07-20,1898376.0
2018-07-23,3272304.0
2018-07-24,5380032.0
2018-07-25,2575437.0
2018-07-26,2734302.0
2018-07-27,2418090.0
2018-07-30,2194837.0
2018-07-31,1969111.0
2018-08-01,1849740.0
2018-08-02,1735180.0
2018-08-03,1063244.0
2018-08-06,1105916.0
2018-08-07,2125256.0
2018-08-08,1718664.0
2018-08-09,1366318.0
2018-08-10,1334387.0
2018-08-13,1380882.0
2018-08-14,1403991.0
2018-08-15,1852558.0
2018-08-16,1608799.0
2018-08-17,1654629.0
2018-08-20,1111173.0
2018-08-21,1154093.0
2018-08-22,1114832.0
2018-08-23,1233347.0
2018-08-24,1222653.0
2018-08-27,1428992.0
2018-08-28,1366516.0
2018-08-29,1846615.0
2018-08-30,1505219.0
2018-08-31,2115424.0
2018-09-04,2072869.0
2018-09-05,2699394.0
2018-09-06,2342722.0
2018-09-07,1633190.0
2018-09-10,1383938.0
2018-09-11,1462688.0
2018-09-12,1785833.0
2018-09-13,2003418.0
2018-09-14,1208767.0
2018-09-17,1704790.0
2018-09-18,1615701.0
2018-09-19,1298084.0
2018-09-20,1462455.0
2018-09-21,4561119.0
2018-09-24,1557479.0
2018-09-25,1657809.0
2018-09-26,1882524.0
2018-09-27,1813652.0
2018-09-28,1780759.0
2018-10-01,1659364.0
2018-10-02,2008956.0
2018-10-03,1312686.0
2018-10-04,2328778.0
2018-10-05,1593012.0
2018-10-08,2309539.0
2018-10-09,1684728.0
2018-10-10,2949006.0
2018-10-11,3384775.0
2018-10-12,2468920.0
2018-10-15,1503956.0
2018-10-16,1918879.0
2018-10-17,1782614.0
2018-10-18,2307596.0
2018-10-19,2064289.0
2018-10-22,1355842.0
2018-10-23,1884255.0
2018-10-24,2464295.0
2018-10-25,3647814.0
2018-10-26,5321883.0
2018-10-29,4064452.0
2018-10-30,2988418.0
2018-10-31,3545821.0
2018-11-01,2006575.0
2018-11-02,2172215.0
2018-11-05,2267870.0
2018-11-06,1433013.0
2018-11-07,2169392.0
2018-11-08,1685193.0
2018-11-09,1743298.0
2018-11-12,1700091.0
2018-11-13,1287475.0
2018-11-14,1733302.0
2018-11-15,2079154.0
2018-11-16,1768308.0
2018-11-19,2284191.0
2018-11-20,2722934.0
2018-11-21,1485172.0
2018-11-23,708859.0
2018-11-26,1577941.0
2018-11-27,1652433.0
2018-11-28,2302121.0
2018-11-29,1550523.0
2018-11-30,2983340.0
2018-12-03,2876449.0
2018-12-04,2281485.0
2018-12-06,2371825.0
2018-12-07,2134111.0
2018-12-10,1682646.0
2018-12-11,1692576.0
2018-12-12,1447973.0
2018-12-13,1249403.0
2018-12-14,1817949.0
2018-12-17,2496551.0
2018-12-18,2182019.0
2018-12-19,2913237.0
2018-12-20,2683670.0
2018-12-21,5232490.0
2018-12-24,1817955.0
2018-12-26,2315862.0
2018-12-27,2299806.0
2018-12-28,1718352.0
2018-12-31,1655504.0
2019-01-02,1593395.0
2019-01-03,2097957.0
2019-01-04,2301428.0
2019-01-07,2372667.0
2019-01-08,1770654.0
2019-01-09,1349912.0
2019-01-10,1329861.0
2019-01-11,1543238.0
2019-01-14,1424486.0
2019-01-15,1875852.0
2019-01-16,1914041.0
2019-01-17,1244801.0
2019-01-18,2244569.0
2019-01-22,1981594.0
2019-01-23,1259738.0
2019-01-24,1455948.0
2019-01-25,1163788.0
2019-01-28,1466714.0
2019-01-29,985248.0
2019-01-30,1472647.0
2019-01-31,2011572.0
2019-02-01,1655813.0
