,volume
2019-02-14,5200832.0
2019-02-15,3904947.0
2019-02-19,4168443.0
2019-02-20,7142117.0
2019-02-21,8909182.0
2019-02-22,5740558.0
2019-02-25,6626522.0
2019-02-26,8582535.0
2019-02-27,11183908.0
2019-02-28,10520653.0
2019-03-01,22911375.0
2019-03-04,17096818.0
2019-03-05,18764740.0
2019-03-06,10335485.0
2019-03-07,9442483.0
2019-03-08,8819625.0
2019-03-11,7392278.0
2019-03-12,7504137.0
2019-03-13,6844719.0
2019-03-14,7103447.0
2019-03-15,14785531.0
2019-03-18,10280980.0
2019-03-19,11800630.0
2019-03-20,6908224.0
2019-03-21,5947098.0
2019-03-22,8745609.0
2019-03-25,10215029.0
2019-03-26,7350948.0
2019-03-27,8779166.0
2019-03-28,6774093.0
2019-03-29,5991338.0
2019-04-01,8110439.0
2019-04-02,5478940.0
2019-04-03,7929864.0
2019-04-04,23720729.0
2019-04-05,13038257.0
2019-04-08,10410436.0
2019-04-09,5904031.0
2019-04-10,7061314.0
2019-04-11,9835927.0
2019-04-12,6745974.0
2019-04-15,10038579.0
2019-04-16,7272930.0
2019-04-17,5126468.0
2019-04-18,5876325.0
2019-04-22,12147141.0
2019-04-23,10943859.0
2019-04-24,10727454.0
2019-04-25,21849393.0
2019-04-26,22360709.0
2019-04-29,16714476.0
2019-04-30,9464628.0
2019-05-01,10704354.0
2019-05-02,18159339.0
2019-05-03,23706771.0
2019-05-06,10833943.0
2019-05-07,10131408.0
2019-05-08,6176440.0
2019-05-09,6711382.0
2019-05-10,7008336.0
2019-05-13,10834796.0
2019-05-14,7252412.0
2019-05-15,7295976.0
2019-05-16,7483273.0
2019-05-17,17786666.0
2019-05-20,20526195.0
2019-05-21,18003899.0
2019-05-22,18685187.0
2019-05-23,26547142.0
2019-05-24,14136572.0
2019-05-28,10312901.0
2019-05-29,11968638.0
2019-05-30,7926475.0
2019-05-31,10406732.0
2019-06-03,13064410.0
2019-06-04,13807522.0
2019-06-05,13510756.0
2019-06-06,20242151.0
2019-06-07,16003527.0
2019-06-10,10585039.0
2019-06-11,11653537.0
2019-06-12,15197544.0
2019-06-13,8168260.0
2019-06-14,7433402.0
2019-06-17,12316803.0
2019-06-18,12715788.0
2019-06-19,6575135.0
2019-06-20,11863462.0
2019-06-21,8202078.0
2019-06-24,5750771.0
2019-06-25,6182071.0
2019-06-26,8507208.0
2019-06-27,6339710.0
2019-06-28,6851384.0
2019-07-01,8237964.0
2019-07-02,9259027.0
2019-07-03,14201148.0
2019-07-05,7065738.0
2019-07-08,5880542.0
2019-07-09,6190835.0
2019-07-10,9145736.0
2019-07-11,7514430.0
2019-07-12,9200521.0
2019-07-15,11000092.0
2019-07-16,8148989.0
2019-07-17,9764727.0
2019-07-18,4764483.0
2019-07-19,7048410.0
2019-07-22,6846273.0
2019-07-23,5023121.0
2019-07-24,11072835.0
2019-07-25,22418252.0
2019-07-26,10027697.0
2019-07-29,9273331.0
2019-07-30,8109014.0
2019-07-31,9178208.0
2019-08-01,8259516.0
2019-08-02,6136481.0
2019-08-05,7028279.0
2019-08-06,5564200.0
2019-08-07,4776500.0
2019-08-08,5274349.0
2019-08-09,3898244.0
2019-08-12,4663937.0
2019-08-13,4868998.0
2019-08-14,9562591.0
2019-08-15,8231952.0
2019-08-16,5207376.0
2019-08-19,5311748.0
2019-08-20,4170527.0
2019-08-21,7799744.0
2019-08-22,6564964.0
2019-08-23,8559704.0
2019-08-26,5054414.0
2019-08-27,5420727.0
2019-08-28,3223082.0
2019-08-29,5183104.0
2019-08-30,9327775.0
2019-09-03,5360546.0
2019-09-04,5768696.0
2019-09-05,7403322.0
2019-09-06,4189372.0
2019-09-09,4802669.0
2019-09-10,4883714.0
2019-09-11,10042777.0
2019-09-12,8581210.0
2019-09-13,5313145.0
2019-09-16,4728096.0
2019-09-17,3946909.0
2019-09-18,4228103.0
2019-09-19,4883135.0
2019-09-20,6506264.0
2019-09-23,4391630.0
2019-09-24,12941112.0
